@contest "The 2022 Hangzhou Normal U Summer Trials"
@contlen 240
@problems 11
@teams 330
@submissions 2141
@p A,Hello, ACMer!,20,0
@s 179,B,5,1260,WA
@s 254,A,2,1260,WA
@s 288,C,3,1260,WA
@s 219,B,6,1260,OK
@s 199,B,3,1260,RT
@s 329,B,3,1260,OK
@s 322,B,3,1260,WA
@s 287,B,2,1260,WA
@s 202,A,3,1260,OK
@s 260,B,2,1260,WA
@s 256,B,5,1320,RT
@s 182,A,4,1320,RT
@s 315,B,2,1320,OK
@s 304,B,6,1320,OK
@s 189,A,1,1320,OK
@s 204,B,3,1320,OK
@s 239,A,1,1320,OK
@s 281,C,4,1320,OK
@s 225,B,3,1320,WA
@s 288,C,4,1320,WA
@s 201,B,2,1320,WA
@s 322,B,4,1380,WA
@s 216,B,3,1380,OK
@s 318,B,2,1380,OK
@s 199,B,4,1380,RT
@s 316,C,3,1380,OK
@s 312,C,3,1380,OK
@s 323,B,3,1380,WA
@s 308,C,6,1380,RT
@s 303,B,2,1440,OK
@s 308,C,7,1440,OK
@s 272,B,4,1440,WA
@s 260,B,3,1440,OK
@s 225,B,4,1440,WA
@s 194,A,2,1500,OK
@s 235,F,2,1500,WA
@s 240,B,4,1500,OK
@s 256,B,6,1500,RT
@s 313,C,3,1500,OK
@s 288,C,5,1500,OK
@s 236,B,3,1500,OK
@s 175,B,3,1500,OK
@s 244,B,2,1500,OK
@s 214,B,2,1500,OK
@s 249,A,3,1500,RT
@s 199,B,5,1560,RT
@s 254,A,3,1560,OK
@s 172,B,3,1560,OK
@s 326,C,3,1560,WA
@s 201,B,3,1560,WA
@s 179,B,6,1560,WA
@s 262,A,1,1620,OK
@s 225,B,5,1620,WA
@s 199,B,6,1620,OK
@s 238,B,5,1620,OK
@s 320,C,4,1620,OK
@s 251,B,3,1620,OK
@s 296,B,3,1620,OK
@s 289,C,4,1620,WA
@s 205,B,2,1680,OK
@s 206,B,2,1680,WA
@s 311,C,3,1680,WA
@s 312,F,4,1680,OK
@s 223,B,2,1680,OK
@s 169,B,4,1680,OK
@s 211,A,2,1680,OK
@s 273,B,4,1680,WA
@s 176,C,3,1740,TL
@s 249,A,4,1740,RT
@s 330,C,3,1740,OK
@s 250,B,3,1740,WA
@s 258,D,5,1800,TL
@s 284,D,4,1800,OK
@s 282,F,3,1800,OK
@s 281,D,5,1800,OK
@s 198,B,2,1800,WA
@s 263,B,3,1800,WA
@s 212,B,3,1800,WA
@s 182,A,5,1800,RT
@s 176,C,4,1860,OK
@s 186,B,2,1860,WA
@s 306,B,2,1860,WA
@s 196,B,3,1860,RT
@s 200,B,2,1860,WA
@s 218,F,4,1860,WA
@s 272,B,5,1920,WA
@s 233,B,2,1920,OK
@s 271,A,4,1920,OK
@s 248,B,3,1920,WA
@s 166,B,4,1980,WA
@s 306,B,3,1980,OK
@s 272,B,6,1980,WA
@s 224,C,4,1980,WA
@s 313,F,4,1980,OK
@s 285,C,3,1980,WA
@s 186,B,3,1980,OK
@s 200,B,3,2040,WA
@s 273,B,5,2040,WA
@s 259,B,2,2040,WA
@s 318,F,3,2040,OK
@s 285,C,4,2040,WA
@s 207,B,4,2040,WA
@s 252,A,2,2040,RT
@s 291,B,2,2100,WA
@s 184,F,3,2100,TL
@s 289,C,5,2100,OK
@s 323,B,4,2100,OK
@s 173,E,2,2100,CE
@s 305,C,3,2100,WA
